,name,date,expenses
733,Alvin Goff,2020-03-06,2320
734,Alvin Goff,2020-03-07,1008
735,Alvin Goff,2020-03-08,2327
736,Alvin Goff,2020-03-09,2189
737,Alvin Goff,2020-03-10,3038
738,Alvin Goff,2020-03-11,2894
739,Alvin Goff,2020-03-12,2410
740,Alvin Goff,2020-03-13,1844
741,Alvin Goff,2020-03-14,1130
742,Alvin Goff,2020-03-15,3209
743,Alvin Goff,2020-03-16,1303
744,Alvin Goff,2020-03-17,2012
745,Alvin Goff,2020-03-18,1594
746,Alvin Goff,2020-03-19,1308
747,Alvin Goff,2020-03-20,1949
748,Alvin Goff,2020-03-21,3329
749,Alvin Goff,2020-03-22,1789
750,Alvin Goff,2020-03-23,3022
751,Alvin Goff,2020-03-24,902
752,Alvin Goff,2020-03-25,429
753,Alvin Goff,2020-03-26,309
754,Alvin Goff,2020-03-27,564
755,Alvin Goff,2020-03-28,494
756,Alvin Goff,2020-03-29,2058
757,Alvin Goff,2020-03-30,735
758,Alvin Goff,2020-03-31,1807
759,Alvin Goff,2020-04-01,2155
760,Alvin Goff,2020-04-02,3183
761,Alvin Goff,2020-04-03,3422
762,Alvin Goff,2020-04-04,823
763,Alvin Goff,2020-04-05,1893
764,Alvin Goff,2020-04-06,335
765,Alvin Goff,2020-04-07,1156
766,Alvin Goff,2020-04-08,2793
767,Alvin Goff,2020-04-09,1673
768,Alvin Goff,2020-04-10,3315
769,Alvin Goff,2020-04-11,991
770,Alvin Goff,2020-04-12,1515
771,Alvin Goff,2020-04-13,3375
772,Alvin Goff,2020-04-14,1581
773,Alvin Goff,2020-04-15,1055
774,Alvin Goff,2020-04-16,2504
775,Alvin Goff,2020-04-17,1251
776,Alvin Goff,2020-04-18,463
777,Alvin Goff,2020-04-19,1578
778,Alvin Goff,2020-04-20,628
779,Alvin Goff,2020-04-21,3046
780,Alvin Goff,2020-04-22,1657
781,Alvin Goff,2020-04-23,3262
782,Alvin Goff,2020-04-24,2256
783,Alvin Goff,2020-04-25,3379
784,Alvin Goff,2020-04-26,1744
785,Alvin Goff,2020-04-27,2502
786,Alvin Goff,2020-04-28,3244
787,Alvin Goff,2020-04-29,1135
788,Alvin Goff,2020-04-30,1820
789,Alvin Goff,2020-05-01,2573
790,Alvin Goff,2020-05-02,1755
791,Alvin Goff,2020-05-03,1929
792,Alvin Goff,2020-05-04,1959
793,Alvin Goff,2020-05-05,1754
794,Alvin Goff,2020-05-06,1084
795,Alvin Goff,2020-05-07,880
796,Alvin Goff,2020-05-08,1900
797,Alvin Goff,2020-05-09,2005
798,Alvin Goff,2020-05-10,1020
799,Alvin Goff,2020-05-11,336
800,Alvin Goff,2020-05-12,804
801,Alvin Goff,2020-05-13,2227
802,Alvin Goff,2020-05-14,942
803,Alvin Goff,2020-05-15,2356
804,Alvin Goff,2020-05-16,1684
805,Alvin Goff,2020-05-17,686
806,Alvin Goff,2020-05-18,655
807,Alvin Goff,2020-05-19,2767
808,Alvin Goff,2020-05-20,1511
809,Alvin Goff,2020-05-21,701
810,Alvin Goff,2020-05-22,3426
811,Alvin Goff,2020-05-23,3416
812,Alvin Goff,2020-05-24,881
813,Alvin Goff,2020-05-25,580
814,Alvin Goff,2020-05-26,3100
815,Alvin Goff,2020-05-27,654
816,Alvin Goff,2020-05-28,438
817,Alvin Goff,2020-05-29,2351
818,Alvin Goff,2020-05-30,628
819,Alvin Goff,2020-05-31,997
820,Alvin Goff,2020-06-01,1987
821,Alvin Goff,2020-06-02,3223
822,Alvin Goff,2020-06-03,2316
823,Alvin Goff,2020-06-04,2295
824,Alvin Goff,2020-06-05,3300
825,Alvin Goff,2020-06-06,2360
826,Alvin Goff,2020-06-07,719
827,Alvin Goff,2020-06-08,3288
828,Alvin Goff,2020-06-09,2836
829,Alvin Goff,2020-06-10,3491
830,Alvin Goff,2020-06-11,3121
831,Alvin Goff,2020-06-12,3376
832,Alvin Goff,2020-06-13,3110
833,Alvin Goff,2020-06-14,1613
834,Alvin Goff,2020-06-15,263
835,Charles Fujioka,2020-01-01,3066
836,Charles Fujioka,2020-01-02,2322
837,Charles Fujioka,2020-01-03,3078
838,Charles Fujioka,2020-01-04,2191
839,Charles Fujioka,2020-01-05,2779
840,Charles Fujioka,2020-01-06,260
841,Charles Fujioka,2020-01-07,3469
842,Charles Fujioka,2020-01-08,1685
843,Charles Fujioka,2020-01-09,1626
844,Charles Fujioka,2020-01-10,2889
845,Charles Fujioka,2020-01-11,2117
846,Charles Fujioka,2020-01-12,2166
847,Charles Fujioka,2020-01-13,1481
848,Charles Fujioka,2020-01-14,3389
849,Charles Fujioka,2020-01-15,915
850,Charles Fujioka,2020-01-16,1891
851,Charles Fujioka,2020-01-17,1147
852,Charles Fujioka,2020-01-18,695
853,Charles Fujioka,2020-01-19,3298
854,Charles Fujioka,2020-01-20,1561
855,Charles Fujioka,2020-01-21,3144
856,Charles Fujioka,2020-01-22,1129
857,Charles Fujioka,2020-01-23,579
858,Charles Fujioka,2020-01-24,537
859,Charles Fujioka,2020-01-25,1558
860,Charles Fujioka,2020-01-26,742
861,Charles Fujioka,2020-01-27,3042
862,Charles Fujioka,2020-01-28,618
863,Charles Fujioka,2020-01-29,1296
864,Charles Fujioka,2020-01-30,3303
865,Charles Fujioka,2020-01-31,2658
866,Charles Fujioka,2020-02-01,2289
867,Charles Fujioka,2020-02-02,1933
868,Charles Fujioka,2020-02-03,1127
869,Charles Fujioka,2020-02-04,1698
870,Charles Fujioka,2020-02-05,3304
871,Charles Fujioka,2020-02-06,394
872,Charles Fujioka,2020-02-07,1386
873,Charles Fujioka,2020-02-08,556
874,Charles Fujioka,2020-02-09,2939
875,Charles Fujioka,2020-02-10,3092
876,Charles Fujioka,2020-02-11,2660
877,Charles Fujioka,2020-02-12,345
878,Charles Fujioka,2020-02-13,2350
879,Charles Fujioka,2020-02-14,1828
880,Charles Fujioka,2020-02-15,2798
881,Charles Fujioka,2020-02-16,1173
882,Charles Fujioka,2020-02-17,353
883,Charles Fujioka,2020-02-18,2523
884,Charles Fujioka,2020-02-19,2091
885,Charles Fujioka,2020-02-20,342
886,Charles Fujioka,2020-02-21,3263
887,Charles Fujioka,2020-02-22,3075
888,Charles Fujioka,2020-02-23,1074
889,Charles Fujioka,2020-02-24,3232
890,Charles Fujioka,2020-02-25,502
891,Charles Fujioka,2020-02-26,2110
892,Charles Fujioka,2020-02-27,2286
893,Charles Fujioka,2020-02-28,2461
894,Charles Fujioka,2020-02-29,893
895,Charles Fujioka,2020-03-01,2763
896,Charles Fujioka,2020-03-02,308
897,Charles Fujioka,2020-03-03,2474
898,Charles Fujioka,2020-03-04,3498
899,Charles Fujioka,2020-03-05,2588
900,Charles Fujioka,2020-03-06,2268
901,Charles Fujioka,2020-03-07,3027
902,Charles Fujioka,2020-03-08,1404
903,Charles Fujioka,2020-03-09,751
904,Charles Fujioka,2020-03-10,2202
905,Charles Fujioka,2020-03-11,1984
906,Charles Fujioka,2020-03-12,1234
907,Charles Fujioka,2020-03-13,1435
908,Charles Fujioka,2020-03-14,865
909,Charles Fujioka,2020-03-15,3069
910,Charles Fujioka,2020-03-16,1519
911,Charles Fujioka,2020-03-17,341
912,Charles Fujioka,2020-03-18,2332
913,Charles Fujioka,2020-03-19,2291
914,Charles Fujioka,2020-03-20,522
915,Charles Fujioka,2020-03-21,276
916,Charles Fujioka,2020-03-22,1637
917,Charles Fujioka,2020-03-23,1984
918,Charles Fujioka,2020-03-24,2134
919,Charles Fujioka,2020-03-25,1840
920,Charles Fujioka,2020-03-26,1350
921,Charles Fujioka,2020-03-27,1087
922,Charles Fujioka,2020-03-28,3029
923,Charles Fujioka,2020-03-29,1894
924,Charles Fujioka,2020-03-30,3108
925,Charles Fujioka,2020-03-31,2366
926,Charles Fujioka,2020-04-01,1417
927,Charles Fujioka,2020-04-02,2306
928,Charles Fujioka,2020-04-03,2807
929,Charles Fujioka,2020-04-04,281
930,Charles Fujioka,2020-04-05,2689
931,Charles Fujioka,2020-04-06,1636
932,Charles Fujioka,2020-04-07,2413
933,Charles Fujioka,2020-04-08,1998
934,Charles Fujioka,2020-04-09,1872
935,Charles Fujioka,2020-04-10,2268
936,Charles Fujioka,2020-04-11,3381
937,Charles Fujioka,2020-04-12,3055
938,Charles Fujioka,2020-04-13,1449
939,Charles Fujioka,2020-04-14,1838
940,Charles Fujioka,2020-04-15,2793
941,Charles Fujioka,2020-04-16,1785
942,Charles Fujioka,2020-04-17,2521
943,Charles Fujioka,2020-04-18,302
944,Charles Fujioka,2020-04-19,451
945,Charles Fujioka,2020-04-20,2918
946,Charles Fujioka,2020-04-21,860
947,Charles Fujioka,2020-04-22,1854
948,Charles Fujioka,2020-04-23,932
949,Charles Fujioka,2020-04-24,1476
950,Charles Fujioka,2020-04-25,1794
951,Charles Fujioka,2020-04-26,1041
952,Charles Fujioka,2020-04-27,3067
953,Charles Fujioka,2020-04-28,1387
954,Charles Fujioka,2020-04-29,831
955,Charles Fujioka,2020-04-30,559
956,Charles Fujioka,2020-05-01,841
957,Charles Fujioka,2020-05-02,1249
958,Charles Fujioka,2020-05-03,954
959,Charles Fujioka,2020-05-04,3480
960,Charles Fujioka,2020-05-05,677
961,Charles Fujioka,2020-05-06,3104
962,Charles Fujioka,2020-05-07,559
963,Charles Fujioka,2020-05-08,3103
964,Charles Fujioka,2020-05-09,744
965,Charles Fujioka,2020-05-10,1549
966,Charles Fujioka,2020-05-11,985
967,Charles Fujioka,2020-05-12,675
968,Charles Fujioka,2020-05-13,282
969,Charles Fujioka,2020-05-14,526
970,Charles Fujioka,2020-05-15,1270
971,Charles Fujioka,2020-05-16,820
972,Charles Fujioka,2020-05-17,1597
973,Charles Fujioka,2020-05-18,233
974,Charles Fujioka,2020-05-19,2307
975,Charles Fujioka,2020-05-20,1462
976,Charles Fujioka,2020-05-21,943
977,Charles Fujioka,2020-05-22,3049
978,Charles Fujioka,2020-05-23,974
979,Charles Fujioka,2020-05-24,1062
980,Charles Fujioka,2020-05-25,2474
981,Charles Fujioka,2020-05-26,2968
982,Charles Fujioka,2020-05-27,3235
983,Charles Fujioka,2020-05-28,2093
984,Charles Fujioka,2020-05-29,450
985,Charles Fujioka,2020-05-30,2931
986,Charles Fujioka,2020-05-31,2544
987,Charles Fujioka,2020-06-01,977
988,Charles Fujioka,2020-06-02,1434
989,Charles Fujioka,2020-06-03,996
990,Charles Fujioka,2020-06-04,1298
991,Charles Fujioka,2020-06-05,1576
992,Charles Fujioka,2020-06-06,2329
993,Charles Fujioka,2020-06-07,2629
994,Charles Fujioka,2020-06-08,1498
995,Charles Fujioka,2020-06-09,2353
996,Charles Fujioka,2020-06-10,3019
997,Charles Fujioka,2020-06-11,862
998,Charles Fujioka,2020-06-12,217
999,Charles Fujioka,2020-06-13,679
1000,Charles Fujioka,2020-06-14,531
1001,Charles Fujioka,2020-06-15,555
1002,Nancy Brown,2020-01-01,2276
1003,Nancy Brown,2020-01-02,2819
1004,Nancy Brown,2020-01-03,2924
1005,Nancy Brown,2020-01-04,1260
1006,Nancy Brown,2020-01-05,1906
1007,Nancy Brown,2020-01-06,3461
1008,Nancy Brown,2020-01-07,3351
1009,Nancy Brown,2020-01-08,2173
1010,Nancy Brown,2020-01-09,2872
1011,Nancy Brown,2020-01-10,1267
1012,Nancy Brown,2020-01-11,412
1013,Nancy Brown,2020-01-12,1387
1014,Nancy Brown,2020-01-13,680
1015,Nancy Brown,2020-01-14,2410
1016,Nancy Brown,2020-01-15,1623
1017,Nancy Brown,2020-01-16,2461
1018,Nancy Brown,2020-01-17,1693
1019,Nancy Brown,2020-01-18,905
1020,Nancy Brown,2020-01-19,2393
1021,Nancy Brown,2020-01-20,2396
1022,Nancy Brown,2020-01-21,2078
1023,Nancy Brown,2020-01-22,3332
1024,Nancy Brown,2020-01-23,1367
1025,Nancy Brown,2020-01-24,3314
1026,Nancy Brown,2020-01-25,2625
1027,Nancy Brown,2020-01-26,2285
1028,Nancy Brown,2020-01-27,3376
1029,Nancy Brown,2020-01-28,2811
1030,Nancy Brown,2020-01-29,3228
1031,Nancy Brown,2020-01-30,1286
1032,Nancy Brown,2020-01-31,733
1033,Nancy Brown,2020-02-01,2988
1034,Nancy Brown,2020-02-02,1691
1035,Nancy Brown,2020-02-03,1052
1036,Nancy Brown,2020-02-04,973
1037,Nancy Brown,2020-02-05,2337
1038,Nancy Brown,2020-02-06,682
1039,Nancy Brown,2020-02-07,319
1040,Nancy Brown,2020-02-08,3106
1041,Nancy Brown,2020-02-09,1959
1042,Nancy Brown,2020-02-10,1461
1043,Nancy Brown,2020-02-11,340
1044,Nancy Brown,2020-02-12,1177
1045,Nancy Brown,2020-02-13,3209
1046,Nancy Brown,2020-02-14,2658
1047,Nancy Brown,2020-02-15,2790
1048,Nancy Brown,2020-02-16,3376
1049,Nancy Brown,2020-02-17,2357
1050,Nancy Brown,2020-02-18,519
1051,Nancy Brown,2020-02-19,1983
1052,Nancy Brown,2020-02-20,697
1053,Nancy Brown,2020-02-21,2242
1054,Nancy Brown,2020-02-22,2509
1055,Nancy Brown,2020-02-23,1890
1056,Nancy Brown,2020-02-24,3270
1057,Nancy Brown,2020-02-25,897
1058,Nancy Brown,2020-02-26,2576
1059,Nancy Brown,2020-02-27,361
1060,Nancy Brown,2020-02-28,1458
1061,Nancy Brown,2020-02-29,1337
1062,Nancy Brown,2020-03-01,1199
1063,Nancy Brown,2020-03-02,872
1064,Nancy Brown,2020-03-03,3052
1065,Nancy Brown,2020-03-04,3203
1066,Nancy Brown,2020-03-05,235
1067,Nancy Brown,2020-03-06,202
1068,Nancy Brown,2020-03-07,2955
1069,Nancy Brown,2020-03-08,899
1070,Nancy Brown,2020-03-09,2079
1071,Nancy Brown,2020-03-10,1889
1072,Nancy Brown,2020-03-11,418
1073,Nancy Brown,2020-03-12,939
1074,Nancy Brown,2020-03-13,387
1075,Nancy Brown,2020-03-14,964
1076,Nancy Brown,2020-03-15,725
1077,Nancy Brown,2020-03-16,2680
1078,Nancy Brown,2020-03-17,3173
1079,Nancy Brown,2020-03-18,3153
1080,Nancy Brown,2020-03-19,1419
1081,Nancy Brown,2020-03-20,1987
1082,Nancy Brown,2020-03-21,3403
1083,Nancy Brown,2020-03-22,574
1084,Nancy Brown,2020-03-23,3434
1085,Nancy Brown,2020-03-24,2904
1086,Nancy Brown,2020-03-25,2005
1087,Nancy Brown,2020-03-26,2290
1088,Nancy Brown,2020-03-27,1253
1089,Nancy Brown,2020-03-28,2634
1090,Nancy Brown,2020-03-29,1609
1091,Nancy Brown,2020-03-30,2916
1092,Nancy Brown,2020-03-31,210
1093,Nancy Brown,2020-04-01,619
1094,Nancy Brown,2020-04-02,299
1095,Nancy Brown,2020-04-03,2189
1096,Nancy Brown,2020-04-04,3368
1097,Nancy Brown,2020-04-05,1208
1098,Nancy Brown,2020-04-06,530
1099,Nancy Brown,2020-04-07,1499
1100,Nancy Brown,2020-04-08,1193
1101,Nancy Brown,2020-04-09,1952
1102,Nancy Brown,2020-04-10,1645
1103,Nancy Brown,2020-04-11,1546
1104,Nancy Brown,2020-04-12,1892
1105,Nancy Brown,2020-04-13,735
1106,Nancy Brown,2020-04-14,1439
1107,Nancy Brown,2020-04-15,2372
1108,Nancy Brown,2020-04-16,923
1109,Nancy Brown,2020-04-17,1551
1110,Nancy Brown,2020-04-18,1486
1111,Nancy Brown,2020-04-19,2117
1112,Nancy Brown,2020-04-20,2646
1113,Nancy Brown,2020-04-21,1476
1114,Nancy Brown,2020-04-22,2759
1115,Nancy Brown,2020-04-23,1189
1116,Nancy Brown,2020-04-24,1447
1117,Nancy Brown,2020-04-25,1575
1118,Nancy Brown,2020-04-26,1085
1119,Nancy Brown,2020-04-27,1030
1120,Nancy Brown,2020-04-28,263
1121,Nancy Brown,2020-04-29,805
1122,Nancy Brown,2020-04-30,428
1123,Nancy Brown,2020-05-01,3306
1124,Nancy Brown,2020-05-02,322
1125,Nancy Brown,2020-05-03,2323
1126,Nancy Brown,2020-05-04,3223
1127,Nancy Brown,2020-05-05,965
1128,Nancy Brown,2020-05-06,1228
1129,Nancy Brown,2020-05-07,2903
1130,Nancy Brown,2020-05-08,3124
1131,Nancy Brown,2020-05-09,1226
1132,Nancy Brown,2020-05-10,990
1133,Nancy Brown,2020-05-11,3313
1134,Nancy Brown,2020-05-12,3142
1135,Nancy Brown,2020-05-13,1098
1136,Nancy Brown,2020-05-14,2896
1137,Nancy Brown,2020-05-15,465
1138,Nancy Brown,2020-05-16,2458
1139,Nancy Brown,2020-05-17,981
1140,Nancy Brown,2020-05-18,1200
1141,Nancy Brown,2020-05-19,2114
1142,Nancy Brown,2020-05-20,562
1143,Nancy Brown,2020-05-21,1346
1144,Nancy Brown,2020-05-22,912
1145,Nancy Brown,2020-05-23,457
1146,Nancy Brown,2020-05-24,1896
1147,Nancy Brown,2020-05-25,281
1148,Nancy Brown,2020-05-26,2942
1149,Nancy Brown,2020-05-27,2161
1150,Nancy Brown,2020-05-28,867
1151,Nancy Brown,2020-05-29,1797
1152,Nancy Brown,2020-05-30,478
1153,Nancy Brown,2020-05-31,1791
1154,Nancy Brown,2020-06-01,3272
1155,Nancy Brown,2020-06-02,1290
1156,Nancy Brown,2020-06-03,843
1157,Nancy Brown,2020-06-04,2801
1158,Nancy Brown,2020-06-05,2070
1159,Nancy Brown,2020-06-06,2635
1160,Nancy Brown,2020-06-07,598
1161,Nancy Brown,2020-06-08,3438
1162,Nancy Brown,2020-06-09,3093
1163,Nancy Brown,2020-06-10,1248
1164,Nancy Brown,2020-06-11,2090
1165,Nancy Brown,2020-06-12,1805
1166,Nancy Brown,2020-06-13,1338
1167,Nancy Brown,2020-06-14,3122
1168,Nancy Brown,2020-06-15,2556
1169,Carol Luckenbach,2020-01-01,2314
1170,Carol Luckenbach,2020-01-02,401
1171,Carol Luckenbach,2020-01-03,514
1172,Carol Luckenbach,2020-01-04,521
1173,Carol Luckenbach,2020-01-05,1881
1174,Carol Luckenbach,2020-01-06,971
1175,Carol Luckenbach,2020-01-07,908
1176,Carol Luckenbach,2020-01-08,3338
1177,Carol Luckenbach,2020-01-09,1873
1178,Carol Luckenbach,2020-01-10,2810
1179,Carol Luckenbach,2020-01-11,3279
1180,Carol Luckenbach,2020-01-12,3451
1181,Carol Luckenbach,2020-01-13,3092
1182,Carol Luckenbach,2020-01-14,2799
1183,Carol Luckenbach,2020-01-15,200
1184,Carol Luckenbach,2020-01-16,1484
1185,Carol Luckenbach,2020-01-17,1282
1186,Carol Luckenbach,2020-01-18,3398
1187,Carol Luckenbach,2020-01-19,2435
1188,Carol Luckenbach,2020-01-20,3407
1189,Carol Luckenbach,2020-01-21,628
1190,Carol Luckenbach,2020-01-22,3302
1191,Carol Luckenbach,2020-01-23,3491
1192,Carol Luckenbach,2020-01-24,1117
1193,Carol Luckenbach,2020-01-25,1564
1194,Carol Luckenbach,2020-01-26,408
1195,Carol Luckenbach,2020-01-27,2560
1196,Carol Luckenbach,2020-01-28,471
1197,Carol Luckenbach,2020-01-29,715
1198,Carol Luckenbach,2020-01-30,2601
1199,Carol Luckenbach,2020-01-31,1958
1200,Carol Luckenbach,2020-02-01,2842
1201,Carol Luckenbach,2020-02-02,3166
1202,Carol Luckenbach,2020-02-03,1667
1203,Carol Luckenbach,2020-02-04,362
1204,Carol Luckenbach,2020-02-05,2617
1205,Carol Luckenbach,2020-02-06,3024
1206,Carol Luckenbach,2020-02-07,1162
1207,Carol Luckenbach,2020-02-08,744
1208,Carol Luckenbach,2020-02-09,2647
1209,Carol Luckenbach,2020-02-10,1336
1210,Carol Luckenbach,2020-02-11,639
1211,Carol Luckenbach,2020-02-12,3361
1212,Carol Luckenbach,2020-02-13,3106
1213,Carol Luckenbach,2020-02-14,1355
1214,Carol Luckenbach,2020-02-15,1575
1215,Carol Luckenbach,2020-02-16,2432
1216,Carol Luckenbach,2020-02-17,1662
1217,Carol Luckenbach,2020-02-18,3332
1218,Carol Luckenbach,2020-02-19,1660
1219,Carol Luckenbach,2020-02-20,3036
1220,Carol Luckenbach,2020-02-21,1298
1221,Carol Luckenbach,2020-02-22,3146
1222,Carol Luckenbach,2020-02-23,1895
1223,Carol Luckenbach,2020-02-24,1553
1224,Carol Luckenbach,2020-02-25,1035
1225,Carol Luckenbach,2020-02-26,630
1226,Carol Luckenbach,2020-02-27,3389
1227,Carol Luckenbach,2020-02-28,2709
1228,Carol Luckenbach,2020-02-29,2941
1229,Carol Luckenbach,2020-03-01,681
1230,Carol Luckenbach,2020-03-02,1102
1231,Carol Luckenbach,2020-03-03,2059
1232,Carol Luckenbach,2020-03-04,799
1233,Carol Luckenbach,2020-03-05,2768
1234,Carol Luckenbach,2020-03-06,2803
1235,Carol Luckenbach,2020-03-07,846
1236,Carol Luckenbach,2020-03-08,2036
1237,Carol Luckenbach,2020-03-09,1246
1238,Carol Luckenbach,2020-03-10,2782
1239,Carol Luckenbach,2020-03-11,1269
1240,Carol Luckenbach,2020-03-12,1005
1241,Carol Luckenbach,2020-03-13,3418
1242,Carol Luckenbach,2020-03-14,1668
1243,Carol Luckenbach,2020-03-15,2297
1244,Carol Luckenbach,2020-03-16,1956
1245,Carol Luckenbach,2020-03-17,2914
1246,Carol Luckenbach,2020-03-18,1785
1247,Carol Luckenbach,2020-03-19,1936
1248,Carol Luckenbach,2020-03-20,2325
1249,Carol Luckenbach,2020-03-21,1737
1250,Carol Luckenbach,2020-03-22,2210
1251,Carol Luckenbach,2020-03-23,2926
1252,Carol Luckenbach,2020-03-24,898
1253,Carol Luckenbach,2020-03-25,1830
1254,Carol Luckenbach,2020-03-26,2804
1255,Carol Luckenbach,2020-03-27,1201
1256,Carol Luckenbach,2020-03-28,2595
1257,Carol Luckenbach,2020-03-29,3435
1258,Carol Luckenbach,2020-03-30,2139
1259,Carol Luckenbach,2020-03-31,2307
1260,Carol Luckenbach,2020-04-01,333
1261,Carol Luckenbach,2020-04-02,897
1262,Carol Luckenbach,2020-04-03,2709
1263,Carol Luckenbach,2020-04-04,968
1264,Carol Luckenbach,2020-04-05,688
1265,Carol Luckenbach,2020-04-06,3449
1266,Carol Luckenbach,2020-04-07,1149
1267,Carol Luckenbach,2020-04-08,1172
1268,Carol Luckenbach,2020-04-09,1479
1269,Carol Luckenbach,2020-04-10,1522
1270,Carol Luckenbach,2020-04-11,1977
1271,Carol Luckenbach,2020-04-12,2804
1272,Carol Luckenbach,2020-04-13,3256
1273,Carol Luckenbach,2020-04-14,2896
1274,Carol Luckenbach,2020-04-15,1434
1275,Carol Luckenbach,2020-04-16,1599
1276,Carol Luckenbach,2020-04-17,1481
1277,Carol Luckenbach,2020-04-18,2530
1278,Carol Luckenbach,2020-04-19,1843
1279,Carol Luckenbach,2020-04-20,1337
1280,Carol Luckenbach,2020-04-21,2899
1281,Carol Luckenbach,2020-04-22,2451
1282,Carol Luckenbach,2020-04-23,1200
1283,Carol Luckenbach,2020-04-24,3376
1284,Carol Luckenbach,2020-04-25,2721
1285,Carol Luckenbach,2020-04-26,1005
1286,Carol Luckenbach,2020-04-27,1785
1287,Carol Luckenbach,2020-04-28,747
1288,Carol Luckenbach,2020-04-29,2973
1289,Carol Luckenbach,2020-04-30,3113
1290,Carol Luckenbach,2020-05-01,3378
1291,Carol Luckenbach,2020-05-02,1758
1292,Carol Luckenbach,2020-05-03,1803
1293,Carol Luckenbach,2020-05-04,3434
1294,Carol Luckenbach,2020-05-05,1514
1295,Carol Luckenbach,2020-05-06,3474
1296,Carol Luckenbach,2020-05-07,1416
1297,Carol Luckenbach,2020-05-08,333
1298,Carol Luckenbach,2020-05-09,2986
1299,Carol Luckenbach,2020-05-10,2120
1300,Carol Luckenbach,2020-05-11,2612
1301,Carol Luckenbach,2020-05-12,1470
1302,Carol Luckenbach,2020-05-13,1080
1303,Carol Luckenbach,2020-05-14,3392
1304,Carol Luckenbach,2020-05-15,1218
1305,Carol Luckenbach,2020-05-16,2463
1306,Carol Luckenbach,2020-05-17,1747
1307,Carol Luckenbach,2020-05-18,1238
1308,Carol Luckenbach,2020-05-19,2843
1309,Carol Luckenbach,2020-05-20,3419
1310,Carol Luckenbach,2020-05-21,1305
1311,Carol Luckenbach,2020-05-22,1522
1312,Carol Luckenbach,2020-05-23,2672
1313,Carol Luckenbach,2020-05-24,3372
